ダウンロードした時刻：2015/06/12 11:44:42

,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山,阿蘇山
2010/5/22,16.4,8,1,20.4,8,1,14.3,8,1,41.0,0,8,1,16.5,0,8,1,2.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,10.9,8,南南東,8,1,18.5,8,南南東,8,1,南東,8,1,11.5,8,1,64,8,1,13,8,1,882.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/23,16.9,8,1,18.7,8,1,14.4,8,1,233.5,0,8,1,27.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.5,8,1,16.5,8,南西,8,1,27.8,8,南西,8,1,南南西,8,1,19.0,8,1,99,8,1,96,8,1,874.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/24,11.1,8,1,15.9,8,1,9.6,8,1,12.0,0,8,1,6.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,12.1,8,南南西,8,1,24.5,8,南西,8,1,南西,8,1,13.3,8,1,100,8,1,99,8,1,874.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/25,10.5,8,1,12.3,8,1,8.4,8,1,9.5,0,8,1,5.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,11.3,8,南南西,8,1,25.7,8,南南西,8,1,南西,8,1,12.4,8,1,97,8,1,87,8,1,876.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/26,8.7,8,1,12.9,8,1,7.4,8,1,0.0,0,8,1,0.0,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.8,8,1,9.1,8,北,8,1,13.3,8,北,8,1,北,8,1,10.9,8,1,97,8,1,82,8,1,880.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/27,8.0,8,1,12.6,8,1,5.1,8,1,2.0,0,8,1,0.5,0,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,10.3,8,北北東,8,1,13.1,8,北北東,8,1,北,8,1,9.8,8,1,91,8,1,71,8,1,884.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/28,11.7,8,1,15.5,8,1,4.6,8,1,0,1,8,1,0,1,8,1,4.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.1,8,1,15.3,8,北東,8,1,19.9,8,北東,8,1,北,8,1,8.3,8,1,60,8,1,28,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/29,13.8,8,1,19.4,8,1,9.8,8,1,0,1,8,1,0,1,8,1,4.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,5.0,8,西,8,1,8.0,8,西北西,8,1,西北西,8,1,11.3,8,1,72,8,1,47,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/30,13.9,8,1,19.1,8,1,9.1,8,1,0,1,8,1,0,1,8,1,6.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.5,8,南東,8,1,12.2,8,北,8,1,北北東,8,1,10.8,8,1,68,8,1,51,8,1,882.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/5/31,13.0,8,1,18.4,8,1,11.3,8,1,16.5,0,8,1,13.5,0,8,1,1.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,5.6,8,東南東,8,1,8.4,8,東南東,8,1,南東,8,1,13.2,8,1,88,8,1,64,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/1,12.0,8,1,15.8,8,1,9.6,8,1,0.0,0,8,1,0.0,0,8,1,3.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.8,8,南東,8,1,13.5,8,南東,8,1,東南東,8,1,12.8,8,1,91,8,1,78,8,1,885.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/2,12.2,8,1,16.3,8,1,9.7,8,1,0,1,8,1,0,1,8,1,5.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.1,8,1,8.7,8,南東,8,1,13.5,8,南南東,8,1,南東,8,1,11.9,8,1,83,8,1,58,8,1,888.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/3,14.6,8,1,19.2,8,1,10.7,8,1,0,1,8,1,0,1,8,1,9.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,7.3,8,南東,8,1,11.1,8,南東,8,1,南東,8,1,11.0,8,1,67,8,1,45,8,1,890.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/4,14.3,8,1,17.3,8,1,11.4,8,1,0,1,8,1,0,1,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.7,8,1,5.1,8,北東,8,1,6.6,8,北東,8,1,南西,8,1,11.5,8,1,71,8,1,42,8,1,889.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/5,17.1,8,1,21.8,8,1,12.3,8,1,0,1,8,1,0,1,8,1,12.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.2,8,北東,8,1,11.7,8,北東,8,1,北東,8,1,10.2,8,1,54,8,1,30,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/6,17.3,8,1,21.9,8,1,13.6,8,1,0.0,0,8,1,0.0,0,8,1,4.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.5,8,1,6.5,8,南東,8,1,10.4,8,南南東,8,1,南東,8,1,11.8,8,1,60,8,1,45,8,1,886.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/7,13.0,8,1,14.3,8,1,12.0,8,1,0.0,0,8,1,0.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.8,8,1,9.2,8,東,8,1,12.9,8,東,8,1,東南東,8,1,13.0,8,1,87,8,1,69,8,1,887.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/8,13.5,8,1,17.0,8,1,10.8,8,1,0.0,0,8,1,0.0,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,8.9,8,東北東,8,1,12.0,8,南南東,8,1,東南東,8,1,13.9,8,1,90,8,1,75,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/9,15.3,8,1,20.4,8,1,10.7,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,8.2,8,東北東,8,1,10.6,8,東北東,8,1,北東,8,1,11.5,8,1,68,8,1,46,8,1,887.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/10,16.6,8,1,21.2,8,1,11.8,8,1,0,1,8,1,0,1,8,1,6.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.9,8,1,5.4,8,西,8,1,7.5,8,西,8,1,北北東,8,1,12.8,8,1,68,8,1,55,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/11,17.6,8,1,23.1,8,1,13.4,8,1,0,1,8,1,0,1,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.0,8,1,8.1,8,南東,8,1,12.4,8,南東,8,1,南東,8,1,11.8,8,1,59,8,1,46,8,1,888.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/12,15.2,8,1,17.4,8,1,12.9,8,1,2.5,0,8,1,2.0,0,8,1,1.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.3,8,1,11.5,8,南東,8,1,18.5,8,南東,8,1,南東,8,1,15.5,8,1,90,8,1,60,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/13,15.8,8,1,18.7,8,1,14.2,8,1,4.5,0,8,1,2.5,0,8,1,4.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.1,8,1,14.2,8,北東,8,1,20.2,8,北東,8,1,東南東,8,1,16.0,8,1,89,8,1,74,8,1,881.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/14,17.8,8,1,22.3,8,1,15.7,8,1,13.0,0,8,1,7.0,0,8,1,1.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,8,1,6.2,8,南東,8,1,9.5,8,南東,8,1,南東,8,1,18.9,8,1,93,8,1,73,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/15,17.1,8,1,18.2,8,1,16.0,8,1,19.5,0,8,1,6.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.2,8,1,5.1,8,西北西,8,1,7.7,8,北西,8,1,南,8,1,19.4,8,1,100,8,1,98,8,1,880.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/16,18.6,8,1,23.9,8,1,14.3,8,1,0.0,0,8,1,0.0,0,8,1,8.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.0,8,1,6.0,8,西北西,8,1,8.6,8,西,8,1,西北西,8,1,19.0,8,1,89,8,1,60,8,1,882.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/17,20.3,8,1,25.0,8,1,16.6,8,1,8.5,0,8,1,2.5,0,8,1,6.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.3,8,1,7.0,8,南南東,8,1,12.2,8,南東,8,1,南東,8,1,17.7,8,1,75,8,1,42,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/18,18.5,8,1,19.5,8,1,17.2,8,1,82.5,0,8,1,13.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.5,8,南南西,8,1,18.4,8,南南西,8,1,南南西,8,1,21.0,8,1,99,8,1,89,8,1,880.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/19,18.8,8,1,20.9,8,1,17.9,8,1,18.0,0,8,1,10.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.2,8,1,10.1,8,南南西,8,1,21.1,8,南南西,8,1,南南西,8,1,21.8,8,1,100,8,1,99,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/20,17.3,8,1,18.9,8,1,16.0,8,1,38.5,0,8,1,17.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.9,8,1,13.5,8,南南西,8,1,28.1,8,南南西,8,1,南南西,8,1,19.8,8,1,100,8,1,99,8,1,882.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/21,17.4,8,1,18.4,8,1,16.5,8,1,19.5,0,8,1,6.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,7.4,8,南西,8,1,13.5,8,南南西,8,1,南西,8,1,19.9,8,1,100,8,1,100,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/22,16.8,8,1,18.6,8,1,15.6,8,1,20.5,0,8,1,4.5,0,8,1,0.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.5,8,1,10.0,8,南西,8,1,17.0,8,南西,8,1,南西,8,1,19.0,8,1,99,8,1,84,8,1,884.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/23,17.2,8,1,21.3,8,1,15.0,8,1,3.0,0,8,1,3.0,0,8,1,0.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,4.3,8,西北西,8,1,5.9,8,北,8,1,北,8,1,18.6,8,1,95,8,1,72,8,1,883.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/24,19.1,8,1,23.0,8,1,14.5,8,1,0,1,8,1,0,1,8,1,4.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.1,5,1,6.7,8,南東,8,1,10.1,8,南南東,8,1,南東,8,1,16.8,8,1,76,8,1,58,8,1,885.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/25,18.4,8,1,20.1,8,1,17.6,8,1,27.5,0,8,1,5.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,12.9,8,東,8,1,17.9,8,東,8,1,南東,8,1,18.9,8,1,90,8,1,56,8,1,884.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/26,19.4,8,1,20.2,8,1,18.6,8,1,64.5,0,8,1,22.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.6,8,1,10.8,8,南西,8,1,19.1,8,南西,8,1,南南西,8,1,22.2,8,1,99,8,1,96,8,1,886.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/27,19.9,8,1,21.5,8,1,19.0,8,1,4.0,0,8,1,1.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,10.7,8,南西,8,1,19.0,8,南南西,8,1,南南西,8,1,22.5,8,1,97,8,1,92,8,1,888.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/28,19.3,8,1,20.3,8,1,17.4,8,1,24.0,0,8,1,7.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.2,8,1,11.1,8,南南西,8,1,24.1,8,南南西,8,1,南西,8,1,22.2,8,1,99,8,1,96,8,1,886.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/29,18.0,8,1,19.1,8,1,16.7,8,1,62.5,0,8,1,8.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.3,8,1,7.2,8,西南西,8,1,14.7,8,西,8,1,西南西,8,1,20.7,8,1,100,8,1,100,8,1,885.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/6/30,18.4,8,1,19.7,8,1,16.5,8,1,61.5,0,8,1,22.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.2,8,1,7.5,8,南西,8,1,15.8,8,南南西,8,1,南南西,8,1,21.2,8,1,100,8,1,100,8,1,883.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/1,19.9,8,1,23.8,8,1,17.7,8,1,0.0,0,8,1,0.0,0,8,1,2.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.7,8,1,6.0,8,南南西,8,1,12.0,8,西,8,1,南西,8,1,21.7,8,1,94,8,1,76,8,1,882.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/2,20.1,8,1,21.5,8,1,18.9,8,1,7.0,0,8,1,3.5,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,9.8,8,南西,8,1,14.9,8,南西,8,1,南西,8,1,23.2,8,1,99,8,1,92,8,1,882.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/3,20.6,8,1,21.0,8,1,19.0,8,1,63.5,0,8,1,10.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.0,8,1,9.7,8,西南西,8,1,21.0,8,西南西,8,1,南西,8,1,24.2,8,1,100,8,1,100,8,1,879.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/4,20.6,8,1,21.2,8,1,19.9,8,1,65.0,0,8,1,23.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.6,8,1,9.8,8,南西,8,1,19.3,8,南南西,8,1,南西,8,1,24.3,8,1,100,8,1,100,8,1,877.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/5,18.7,8,1,21.9,8,1,17.0,8,1,5.0,0,8,1,4.5,0,8,1,0.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.9,8,1,7.8,8,南西,8,1,14.4,8,南南西,8,1,西南西,8,1,21.6,8,1,100,8,1,100,8,1,876.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/6,17.8,8,1,19.3,8,1,16.4,8,1,1.5,0,8,1,0.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,5.5,8,西,8,1,10.4,8,西南西,8,1,西,8,1,20.3,8,1,100,8,1,100,8,1,879.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/7,19.5,8,1,24.5,8,1,13.9,8,1,0,1,8,1,0,1,8,1,9.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.3,8,西,8,1,8.6,8,西北西,8,1,西,8,1,19.4,8,1,86,8,1,53,8,1,882.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/8,19.8,8,1,23.5,8,1,16.4,8,1,0,1,8,1,0,1,8,1,4.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.8,8,1,5.6,8,西南西,8,1,8.4,8,南,8,1,南西,8,1,19.2,8,1,83,8,1,53,8,1,884.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/9,18.3,8,1,20.6,8,1,15.9,8,1,18.5,0,8,1,7.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.4,8,1,6.8,8,南東,8,1,10.7,8,南東,8,1,南東,8,1,20.1,8,1,95,8,1,86,8,1,883.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/10,19.1,8,1,24.4,8,1,15.6,8,1,19.5,0,8,1,7.0,0,8,1,5.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,8.7,8,南南西,8,1,12.6,8,南,8,1,南,8,1,19.7,8,1,89,8,1,60,8,1,886.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/11,19.9,8,1,20.5,8,1,19.1,8,1,7.5,0,8,1,2.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,11.1,8,1,15.8,8,南西,8,1,31.2,8,南南西,8,1,南西,8,1,22.7,8,1,97,8,1,94,8,1,884.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/12,19.8,8,1,20.3,8,1,18.8,8,1,102.5,0,8,1,39.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,8.8,8,1,15.0,8,南西,8,1,29.7,8,南西,8,1,南西,8,1,23.0,8,1,100,8,1,99,8,1,886.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/13,19.2,8,1,20.0,8,1,18.7,8,1,68.5,0,8,1,19.5,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.1,8,1,11.6,8,南西,8,1,22.7,8,南西,8,1,南南西,8,1,22.3,8,1,100,8,1,100,8,1,887.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/14,19.0,8,1,19.7,8,1,18.0,8,1,32.0,0,8,1,10.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,7.3,8,1,13.4,8,南南西,8,1,24.4,8,南西,8,1,南南西,8,1,22.0,8,1,100,8,1,100,8,1,886.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/15,18.8,8,1,20.6,8,1,17.7,8,1,6.0,0,8,1,2.0,0,8,1,0.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.5,8,1,7.5,8,南南西,8,1,14.0,8,南西,8,1,南南西,8,1,21.6,8,1,100,8,1,94,8,1,889.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/16,19.8,8,1,23.3,8,1,18.6,8,1,13.0,0,8,1,8.5,0,8,1,1.5,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.4,8,1,8.8,8,南南東,8,1,12.5,8,南東,8,1,南東,8,1,21.7,8,1,94,8,1,79,8,1,891.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/17,19.6,8,1,24.5,8,1,17.6,8,1,1.0,0,8,1,0.5,0,8,1,1.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,9.2,8,南東,8,1,14.3,8,南東,8,1,南東,8,1,21.6,8,1,95,8,1,79,8,1,893.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/18,19.6,8,1,22.9,8,1,17.1,8,1,1.0,0,8,1,0.5,0,8,1,3.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,10.6,8,南南東,8,1,16.6,8,南東,8,1,南東,8,1,21.5,8,1,94,8,1,83,8,1,892.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/19,21.2,8,1,25.8,8,1,18.9,8,1,0,1,8,1,0,1,8,1,9.6,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.0,8,1,8.5,8,南南東,8,1,12.9,8,南東,8,1,南東,8,1,22.4,8,1,89,8,1,70,8,1,892.5,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/20,20.7,8,1,25.0,8,1,17.8,8,1,0,1,8,1,0,1,8,1,10.9,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.9,8,1,8.8,8,南東,8,1,14.2,8,南南東,8,1,南東,8,1,20.5,8,1,84,8,1,69,8,1,892.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/21,21.5,8,1,26.3,8,1,18.4,8,1,0.0,0,8,1,0.0,0,8,1,5.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,3.2,8,1,5.9,8,南東,8,1,9.2,8,南東,8,1,南南東,8,1,22.7,8,1,88,8,1,74,8,1,892.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/22,22.0,8,1,27.9,8,1,19.1,8,1,0.0,0,8,1,0.0,0,8,1,7.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.7,8,1,6.3,8,西,8,1,9.1,8,西,8,1,西,8,1,23.4,8,1,89,8,1,55,8,1,892.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/23,22.0,8,1,27.1,8,1,17.8,8,1,0.5,0,8,1,0.5,0,8,1,11.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,6.1,8,西,8,1,8.6,8,西,8,1,西北西,8,1,22.4,8,1,86,8,1,61,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/24,21.8,8,1,27.3,8,1,18.5,8,1,0.0,0,8,1,0.0,0,8,1,5.0,0,8,1,,0,1,0,1,8,1,0,1,8,1,1.7,8,1,5.7,8,西,8,1,8.5,8,西北西,8,1,北,8,1,21.4,8,1,82,8,1,60,8,1,891.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/25,21.0,8,1,25.3,8,1,17.3,8,1,48.0,0,8,1,34.0,0,8,1,4.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.0,8,1,9.2,8,東,8,1,16.2,8,東,8,1,北北東,8,1,21.6,8,1,88,8,1,68,8,1,891.6,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/26,21.5,8,1,26.2,8,1,18.5,8,1,0,1,8,1,0,1,8,1,6.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.6,8,1,6.6,8,西,8,1,9.5,8,西南西,8,1,西,8,1,22.0,8,1,86,8,1,70,8,1,891.7,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/27,20.6,8,1,24.8,8,1,18.2,8,1,1.5,0,8,1,1.5,0,8,1,3.3,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,6.6,8,南南東,8,1,10.1,8,南南東,8,1,南南東,8,1,21.7,8,1,90,8,1,66,8,1,890.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/28,19.1,8,1,21.4,8,1,18.2,8,1,14.5,0,8,1,2.5,0,8,1,0.4,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.5,8,1,8.6,8,南東,8,1,14.4,8,南東,8,1,南南東,8,1,21.0,8,1,95,8,1,86,8,1,884.8,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/29,19.8,8,1,22.1,8,1,18.8,8,1,14.5,0,8,1,7.5,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,8.8,8,南南西,8,1,17.9,8,南南西,8,1,南西,8,1,22.6,8,1,98,8,1,88,8,1,881.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/30,20.3,8,1,21.9,8,1,19.5,8,1,2.0,0,8,1,1.0,0,8,1,0.1,0,8,1,,0,1,0,1,8,1,0,1,8,1,6.4,8,1,8.9,8,南南西,8,1,17.0,8,南南西,8,1,南西,8,1,23.4,8,1,98,8,1,91,8,1,883.9,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/7/31,20.8,8,1,23.5,8,1,19.5,8,1,2.0,0,8,1,0.5,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.6,8,1,9.3,8,南西,8,1,18.0,8,南南西,8,1,南西,8,1,23.9,8,1,97,8,1,87,8,1,886.4,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/8/1,20.7,8,1,23.1,8,1,19.8,8,1,7.5,0,8,1,4.0,0,8,1,0.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.3,8,1,8.8,8,西南西,8,1,15.5,8,西,8,1,西南西,8,1,24.1,8,1,98,8,1,89,8,1,887.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/8/2,22.0,8,1,26.6,8,1,19.5,8,1,3.0,0,8,1,2.5,0,8,1,2.2,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.5,8,1,5.6,8,西南西,8,1,10.2,8,西,8,1,西南西,8,1,24.9,8,1,95,8,1,72,8,1,885.0,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/8/3,22.6,8,1,26.6,8,1,20.2,8,1,0.5,0,8,1,0.5,0,8,1,3.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,2.9,8,1,5.5,8,南東,8,1,8.6,8,東,8,1,南東,8,1,24.0,8,1,88,8,1,69,8,1,884.2,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/8/4,21.1,8,1,23.9,8,1,19.9,8,1,4.0,0,8,1,3.0,0,8,1,1.8,0,8,1,,0,1,0,1,8,1,0,1,8,1,4.7,8,1,9.4,8,南東,8,1,14.3,8,南東,8,1,南東,8,1,23.6,8,1,95,8,1,82,8,1,886.3,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
2010/8/5,20.9,8,1,23.4,8,1,19.7,8,1,10.5,0,8,1,3.5,0,8,1,0.7,0,8,1,,0,1,0,1,8,1,0,1,8,1,5.7,8,1,8.5,8,南東,8,1,14.8,8,南南東,8,1,南南東,8,1,24.1,8,1,97,8,1,89,8,1,891.1,8,1,,0,1,,,0,1,,0,1,,8,1,,8,1
